CATEGORYID,ASSETDESC,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,KIEU,U_LV,U_DM,I_P_DM,U_MCOV,PHA,LOAI,CAP_PHONG_IEC,VAT_LIEU,CAP_CS
0110D00_CS,CT19.BL.LA171-C-2018,USING,HSX.00354,2017,TB040.00014,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100041,PB-100043,PB-500869
0110D00_CS,CT12LONGXUYEN2_CS1T3A_26/11/2017,RETIRE,HSX.00311,2017,TB040.00006,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,PB-500164,PB-100040,PB-100043,PB-500871
0110D00_CS,CT13CS-CSC11A-01/2007,USING,HSX.00126,2004,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.63,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS-CSC11A-01/2007,USING,HSX.00126,2004,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.63,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS-CSC11A-01/2007,USING,HSX.00126,2004,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.63,PB-100040,PB-100042,PB-500869
0110D00_CS,CT19.BL.LA171-B-2018,USING,HSX.00354,2017,TB040.00014,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100041,PB-100043,PB-500869
0110D00_CS,CT19BL.LA172-A-2018,USING,HSX.00354,2017,TB040.00014,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100041,PB-100043,PB-500869
0110D00_CS,CT19BL.LA172-B-2018,USING,HSX.00354,2017,TB040.00014,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100041,PB-100043,PB-500869
0110D00_CS,CT19BL.LA172-C-2018,USING,HSX.00354,2017,TB040.00014,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100041,PB-100043,PB-500869
0110D00_CS,CHONGSET.CT05BENCAU-CS1T1A-06/2005,USING,HSX.00126,2004,TB040.00134,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.39,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05BENCAU-CS1T1B-06/2005,USING,HSX.00126,2004,TB040.00134,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.39,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05BENCAU-CS1T1C-06/2005,USING,HSX.00126,2004,TB040.00134,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.39,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05BENCAU-CS1T2A-08/2014,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05BENCAU-CSV1T2B-08/2014,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05BENCAU-CSV1T2C-08/2014,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500871
0110D00_CS,CT04BC_CS1T2B-06/2001,USING,HSX.00452,1980,TB040.00141,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.18,PB-100040,PB-100042,PB-500871
0110D00_CS,CT04BC_CS1T2C-06/2001,USING,HSX.00452,1980,TB040.00141,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.18,PB-100040,PB-100042,PB-500871
0110D00_CS,CT11VINHTHANH-CS1T2A-03/2015,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT11VINHTHANH-CS1T2B-03/2015,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT11VINHTHANH-CS1T2C-03/2015,USING,HSX.00354,2014,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,AN BINH_171_CS.171-A,USING,HSX.00493,1997,TB040.00016,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.47,PB-100040,PB-100042,PB-500869
0110D00_CS,AN BINH_171_CS.171-B,USING,HSX.00493,1997,TB040.00016,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.47,PB-100040,PB-100042,PB-500869
0110D00_CS,AN BINH_171_CS.171-C,USING,HSX.00493,1997,TB040.00016,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.47,PB-100040,PB-100042,PB-500869
0110D00_CS,LONG KHANH_171_CS.171-A,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,LONG KHANH_171_CS.171-B,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,LONG KHANH_171_CS.171-C,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,LONG KHANH_172_CS.172-A,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,LONG KHANH_172_CS.172-B,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,LONG KHANH_172_CS.172-C,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,PB-500162,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH A-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH B-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH C-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH A-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH B-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH C-07/2007,USING,HSX.00586,2006,PN.1817,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.59,PB-100040,PB-100042,PB-500871
0110D00_CS,CS ĐD110KV OM-SH A-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV OM-SH B-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV OM-SH C-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV OM-SH A-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV OM-SH B-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV OM-SH C-09/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT A-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT B-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT C-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT A-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT B-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CS ĐD110KV CT2-CT C-10/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS171A-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.13,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS171B-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS171C-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS172A-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.13,PB-100040,PB-100043,PB-500871
0110D00_CS,DINH QUAN_172_CS.172-A,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_172_CS.172-B,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_172_CS.172-C,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_171_CS.171-A,HH,HSX.00035,1999,TB040.00018,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.3,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_171_CS.171-B,HH,HSX.00035,1999,TB040.00018,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.3,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_171_CS.171-C,RETIRE,HSX.00035,1999,TB040.00018,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.3,PB-100040,PB-100042,PB-500870
0110D00_CS,KIEM TAN_T2_CS.1T2-A,USING,HSX.00051,2007,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500870
0110D00_CS,CS1T1.CT15ANNGAI-CS1T1A-18/10/2018,RETIRE,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500869
0110D00_CS,CS1T1.CT15ANNGAI-CS1T1B-18/10/2018,RETIRE,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500869
0110D00_CS,CS1T1.CT15ANNGAI-CS1T1C-18/10/2018,RETIRE,HSX.00311,2017,TB040.00006,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500869
0110D00_CS,CS.CT05TANBIEN-CS172A-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT05TANBIEN-CS172B-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT05TANBIEN-CS172C-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.60,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT05TANBIEN-CS171A-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT05TANBIEN-CS171B-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CS.CT05TANBIEN-CS171C-11/2018,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.61,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05THANHDUC-CS1T1A-12/2005,USING,HSX.00126,2004,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CT18NINHSONCS1T1A-02/04,USING,HSX.00311,2002,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.67,PB-100040,PB-100042,PB-500871
0110D00_CS,CT18NINHSONCS1T1B-02/04,USING,HSX.00311,2002,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.67,PB-100040,PB-100042,PB-500871
0110D00_CS,CT18NINHSONCS1T1C-02/04,USING,HSX.00311,2002,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.67,PB-100040,PB-100042,PB-500871
0110D00_CS,CT01BD-CS1T2B-BuDang,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CT01BD-CS1T2C-BuDang,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CT01BD-CS1T2A-BuDang,USING,HSX.00311,2017,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500871
0110D00_CS,CT17-DAINGAI-CS1T1A-2018,USING,HSX.T.700,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CT17-DAINGAI-CS1T1B-2018,USING,HSX.T.700,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500871
0110D00_CS,CT17-DAINGAI-CS1T1C-2018,USING,HSX.T.700,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,AN BINH_T1_CS.1T1-B,USING,HSX.00631,2015,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500869
0110D00_CS,AN BINH_T1_CS.1T1-C,USING,HSX.00631,2015,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.12,PB-100040,PB-100042,PB-500869
0110D00_CS,BAC SON_171_CS.171-B,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_171_CS.171-C,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_172_CS.172-A,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_172_CS.172-B,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_172_CS.172-C,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_T1_CS.1T1-C,USING,HSX.00126,2003,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_T2_CS.1T2-B,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,BAC SON_T2_CS.1T2-C,USING,HSX.00126,2010,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.23,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS171B-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS171C-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS172B-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS172C-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS131B-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS131C-01/1998,USING,HSX.00542,1996,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.52,PB-100040,PB-100042,PB-500871
0110D00_CS,CS.CT04VINHTRUONG-CS1T1A-01/2019,USING,HSX.00311,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CS.CT04VINHTRUONG-CS1T1B-01/2019,USING,HSX.00311,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CS.CT04VINHTRUONG-CS1T1C-01/2019,USING,HSX.00311,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.60,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS1711A-08/2013,USING,HSX.00126,2012,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS1711B-08/2013,USING,HSX.00126,2012,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS1711C-08/2013,USING,HSX.00126,2012,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.23,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS172B-09/2015,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.81,PB-100040,PB-100043,PB-500869
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS172C-09/2015,USING,HSX.00631,2014,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.81,PB-100040,PB-100043,PB-500869
0110D00_CS,CHỐNG SÉT VAN CS1T2 PHA A,USING,HSX.00126,2017,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.24,PB-100040,PB-100043,PB-500871
0110D00_CS,CHỐNG SET VAN CS1T2 PHA B,USING,HSX.00126,2017,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.24,PB-100040,PB-100043,PB-500871
0110D00_CS,CHỐNG SÉT VAN CS1T2 PHA C,USING,HSX.00126,2017,TB040.00012,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.24,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDONG-CS1T2A-10/2016,USING,HSX.00354,2015,TB040.00014,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.29,PB-100040,PB-100043,PB-500871
